posicao,id_municipio,uf,n_alunos_avaliados,risco_medio,taxa_alfabetizacao_real,inse_municipio,gap_meta_2030
3374,260150,PE,49,0.3071200778624623,77.55102040816327,4.235,-4.151600000000002
3375,316380,MG,28,0.30703648456985755,78.57142857142857,4.802,-3.2834482758620696
3376,421567,SC,44,0.307004899915318,79.54545454545455,5.2219999999999995,-2.559128978224453
3377,410290,PR,90,0.3067124540014844,75.55555555555556,5.190999999999999,-4.964999999999996
3378,330590,RJ,24,0.30642890710201903,83.33333333333334,4.9559999999999995,-1.7650000000000006
3379,411710,PR,65,0.3059994000076589,73.84615384615385,5.368333333333333,-3.9515772870662467
3380,410540,PR,104,0.3058595982710394,73.07692307692307,5.305714285714286,-4.613030303030304
3381,520590,GO,32,0.305782799514955,75.0,5.265,-2.5483510638297906
3382,420470,SC,58,0.3056225609434337,70.6896551724138,5.6033333333333335,-3.7634234234234203
3383,311830,MG,521,0.3056192900538328,79.27063339731286,5.29763157894737,-2.896714304107128
3384,230495,CE,104,0.30557589848660655,79.8076923076923,4.3707692307692305,-3.736748466257672
3385,412170,PR,119,0.30544468116013135,74.78991596638656,4.8972727272727266,-3.098662316476344
3386,500460,MS,123,0.3051536916155782,78.04878048780488,5.14,-3.679411764705887
3387,313380,MG,287,0.30513441705530514,81.53310104529616,5.283703703703703,-2.7041624609468844
3388,430020,RS,20,0.304962189636181,70.0,5.54,-10.556272401433697
3389,410430,PR,378,0.3046157118468234,79.1005291005291,5.317096774193549,-2.830898985016917
3390,520470,GO,67,0.30459878748939645,82.08955223880598,5.074285714285715,-2.8315133531157293
3391,310840,MG,58,0.3045702111823764,77.58620689655173,5.064,-1.8188571428571487
3392,316510,MG,30,0.3044849558570301,83.33333333333334,5.09,-3.6119718309859152
3393,230830,CE,112,0.30443945535827666,83.92857142857143,4.302,-2.7261538461538466
3394,521350,GO,35,0.3043040529690995,82.85714285714286,4.388333333333333,0.601646090534977
3395,314820,MG,20,0.304284778183108,90.0,4.8149999999999995,-3.414999999999999
3396,315340,MG,55,0.3040865361828955,83.63636363636363,4.934,-2.1858441558441557
3397,432026,RS,21,0.3039630105989638,71.42857142857143,5.1425,-4.407017543859647
3398,316935,MG,119,0.30375036850858894,74.78991596638656,5.010000000000001,1.1291366495140107
3399,521460,GO,136,0.3036695209548863,73.52941176470588,5.052142857142856,-3.4529953917050675
3400,313870,MG,24,0.30356713918252015,62.5,5.255000000000001,-1.1527102803738298
3401,312050,MG,30,0.30354186926507337,80.0,4.975,-7.6764676616915395
3402,353640,SP,26,0.3033208771285753,76.92307692307693,5.155,-4.140000000000001
3403,520520,GO,30,0.30325125871687814,70.0,5.0600000000000005,-3.7791666666666623
3404,510628,MT,39,0.3032124268252954,82.05128205128204,5.106,-1.3263507109004742
3405,314600,MG,96,0.3031450757676581,72.91666666666666,5.234545454545454,-0.25239334779464606
3406,313220,MG,61,0.302957788657739,72.1311475409836,5.232,-7.371558441558442
3407,412610,PR,25,0.30261677100875245,68.0,5.223333333333333,-0.19822368421052872
3408,270110,AL,33,0.302413369809744,78.78787878787878,4.284,-1.8052586206896561
3409,315130,MG,56,0.3023514359255068,85.71428571428571,4.9799999999999995,-6.720611979166666
3410,310810,MG,24,0.30222789205640677,83.33333333333334,5.095000000000001,-1.4132432432432438
3411,410930,PR,85,0.3021206987787512,69.41176470588235,4.956666666666667,-4.328548387096773
3412,352000,SP,39,0.30203480697808754,74.35897435897436,5.19,-2.7099999999999937
3413,431303,RS,21,0.3017272132102577,85.71428571428571,5.27,-3.8953741496598653
3414,320305,ES,152,0.3016024990138185,78.28947368421053,4.786875,-3.7405800464037124
3415,316910,MG,35,0.30158709305030457,77.14285714285715,5.175,-3.4122274881516574
3416,410550,PR,355,0.3009928126402928,80.84507042253522,5.393076923076923,-2.638275678552419
3417,211160,MA,107,0.3008584876467575,79.43925233644859,4.366666666666666,-2.279569471624269
3418,330513,RJ,23,0.30054367868607196,56.52173913043478,4.9275,-3.2857142857142825
3419,420150,SC,36,0.30044267158998583,72.22222222222221,5.785,-0.8978055555555546
3420,310370,MG,25,0.29986941944835327,72.0,4.6466666666666665,0.23344537815125932
3421,313040,MG,20,0.2998171310219091,80.0,5.213333333333334,-2.930081300813007
3422,520580,GO,40,0.29970788572649876,85.0,5.038,-3.6225130890052366
3423,410322,PR,21,0.2995985196059692,71.42857142857143,5.615,-3.2811111111111124
3424,520890,GO,61,0.29957142898950895,83.60655737704919,5.083333333333333,-2.6402597402597454
3425,330615,RJ,25,0.2994963431299236,80.0,4.6659999999999995,
3426,410620,PR,118,0.2992650417051246,77.11864406779661,5.270833333333333,-2.1185374771480805
3427,270300,AL,40,0.29923402740156335,65.0,4.108,-4.159257142857147
3428,412750,PR,98,0.29864592027013004,79.59183673469387,5.067777777777779,-2.2248913043478202
3429,351518,SP,54,0.2985437665677666,70.37037037037037,5.413076923076923,-3.5600000000000023
3430,421940,SC,21,0.29837824576453686,66.66666666666666,5.76,-1.2236000000000054
3431,261200,PE,27,0.29820831456386265,88.88888888888889,4.2940000000000005,-5.467272727272728
3432,311870,MG,27,0.2980515391091521,74.07407407407408,5.003333333333333,-3.501383647798744
3433,220340,PI,26,0.2980332314894674,73.07692307692307,4.3950000000000005,-3.227122302158274
3434,520480,GO,37,0.29782627182330645,70.27027027027027,5.025,-1.2791878172588833
3435,315170,MG,45,0.29756723482445613,77.77777777777779,5.239999999999999,-4.14176470588235
3436,411490,PR,41,0.29753072756763627,73.17073170731707,5.204,-1.1421359223301026
3437,313120,MG,79,0.29750437243934474,79.74683544303798,5.055,-1.6664303178484132
3438,520340,GO,31,0.29749338588508667,80.64516129032258,5.0200000000000005,-3.53272727272727
3439,351860,SP,71,0.2973643613580661,83.09859154929578,5.241249999999999,-1.3299999999999983
3440,522155,GO,24,0.2972062518818857,79.16666666666666,5.055,-2.5473381294964064
3441,316630,MG,23,0.2971712264748297,78.26086956521739,4.506666666666667,-3.4838345864661697
3442,315100,MG,37,0.2971543444977973,75.67567567567568,5.18,-2.8200000000000003
3443,313090,MG,53,0.29709843516401824,84.90566037735849,4.9125000000000005,-2.4188602941176445
3444,315660,MG,30,0.2970915319182154,83.33333333333334,4.3225,-2.928082191780824
3445,520740,GO,62,0.2969895830236925,74.19354838709677,5.2925,-3.1519999999999975
3446,311120,MG,168,0.2964682497718185,76.19047619047619,5.211666666666666,-2.9383495145631127
3447,410370,PR,441,0.2964182042922617,81.63265306122449,5.417857142857143,-2.3021516674280527
3448,412470,PR,31,0.29634169236748803,74.19354838709677,5.005000000000001,-3.7349999999999994
3449,412785,PR,54,0.2963063553982852,79.62962962962963,5.185,-2.582123552123549
3450,355430,SP,48,0.2958170775711073,70.83333333333334,5.22875,1.0900000000000034
3451,350650,SP,204,0.29572337864185855,76.47058823529412,5.337931034482757,-1.8700000000000045
3452,510619,MT,39,0.2953563452134536,71.7948717948718,5.165,-3.058431372549024
3453,315820,MG,50,0.295167422094984,74.0,4.604285714285715,-2.0729129129129147
3454,410480,PR,1239,0.29469561948310674,75.46408393866021,5.411515151515152,-2.9176796267496097
3455,314510,MG,78,0.2945220658286778,67.94871794871796,5.258,-2.444560439560444
3456,410840,PR,392,0.29441001420776786,76.78571428571429,5.4772727272727275,-1.940659705742763
3457,231260,CE,53,0.2943143007352521,75.47169811320755,4.083333333333334,-6.473451327433633
3458,410210,PR,100,0.29422813007753523,78.0,,-2.5682375478927266
3459,430500,RS,35,0.294040652453277,68.57142857142857,5.2725,-3.258840579710152
3460,261270,PE,44,0.29378921070220787,77.27272727272727,4.37,-2.4262085308056873
3461,250710,PB,68,0.29369018826369286,70.58823529411765,4.279090909090909,-2.6292429022082047
3462,210110,MA,58,0.29280235732212545,75.86206896551724,4.265833333333333,-3.2638848920863355
3463,351015,SP,21,0.292747128766941,76.19047619047619,5.013333333333333,
3464,320470,ES,139,0.29272526047345276,82.01438848920863,4.931666666666667,-0.8713920454545463
3465,320335,ES,49,0.29211659315615357,67.3469387755102,5.022500000000001,-1.583233082706763
3466,520010,GO,76,0.29202126896844666,75.0,5.035714285714286,-0.8307486631016072
3467,411040,PR,29,0.2918802460023955,86.20689655172413,5.345,-4.0854545454545415
3468,210325,MA,63,0.29185354247297884,79.36507936507937,4.4275,-1.4520863309352556
3469,411240,PR,31,0.29185146839781545,70.96774193548387,5.383333333333333,-2.994438502673794
3470,260900,PE,99,0.29180336950148084,72.72727272727273,4.230769230769232,-2.94831111111111
3471,316100,MG,63,0.2913736920689273,76.19047619047619,4.864285714285715,-4.061610486891388
3472,353510,SP,25,0.2913698466913663,80.0,5.197500000000001,-2.5400000000000063
3473,313310,MG,43,0.2913166513723995,88.37209302325581,5.208,-13.44002976190476
3474,311790,MG,42,0.2911588695894287,83.33333333333334,5.13,-1.754508196721316
3475,410450,PR,102,0.29049735122452996,81.37254901960785,5.388333333333334,-1.062935779816517
3476,411320,PR,240,0.28982870380501535,81.25,5.228387096774193,-1.8024200913242026
3477,411610,PR,53,0.2895915484806017,77.35849056603774,5.031428571428571,-1.2946428571428557
3478,311680,MG,30,0.28949741265293116,86.66666666666667,4.516,-2.0030000000000037
3479,500627,MS,61,0.289396590379524,67.21311475409836,5.155,-2.5276335877862617
3480,313180,MG,42,0.28916926431099077,71.42857142857143,4.875,0.7513612565445023
3481,320140,ES,142,0.2891006599717222,73.23943661971832,5.05625,-2.9959276018099574
3482,412350,PR,142,0.2890013287692703,80.28169014084507,5.488235294117647,-0.7125952045134002
3483,315260,MG,25,0.2886861456396583,96.0,5.196666666666666,-0.9607964601769938
3484,521830,GO,162,0.28857326086071833,79.01234567901234,4.863529411764705,-1.4630527638190958
3485,110092,RO,59,0.2884374460697788,64.40677966101694,4.953333333333334,-3.5344936708860786
3486,314560,MG,110,0.2880311104039859,72.72727272727273,5.119999999999999,-0.361276901004306
3487,412510,PR,73,0.28768950088327844,80.82191780821918,5.043333333333334,-0.899090909090908
3488,251670,PB,57,0.28763279407226183,80.7017543859649,4.291428571428572,-3.153610108303255
3489,410760,PR,87,0.2873819875962939,75.86206896551724,5.029,-2.974922279792744
3490,411840,PR,376,0.2873039321542536,75.2659574468085,5.303,-2.7827340031729246
3491,521308,GO,125,0.28720212993845945,76.0,5.049166666666666,-1.7048585690515838
3492,221070,PI,64,0.2871914663535084,67.1875,4.307,-2.0524309392265163
3493,520350,GO,113,0.2869502733521728,76.99115044247787,5.165,-1.5210489510489484
3494,430570,RS,31,0.28684761316510954,64.51612903225806,5.3425,0.6444161358811051
3495,412545,PR,25,0.2866295097940846,88.0,5.285,-1.3018518518518514
3496,522150,GO,21,0.28609844328113204,85.71428571428571,5.16,-3.0119999999999996
3497,411725,PR,42,0.28608726594415607,78.57142857142857,5.268,-3.1499999999999995
3498,320255,ES,55,0.286010701406497,81.81818181818183,4.87,-0.16110072689511856
3499,220955,PI,33,0.2856770581376153,72.72727272727273,4.2775,-1.8126530612244913
3500,412850,PR,90,0.2855828216441327,83.33333333333334,5.077777777777778,-2.072337078651685
3501,230540,CE,227,0.28521859112136516,79.29515418502203,4.209999999999999,-2.1301982758620714
3502,320435,ES,111,0.28434627744571844,78.37837837837837,5.034285714285715,-1.186103092783502
3503,316270,MG,104,0.28433061645758373,84.61538461538461,4.751818181818181,-1.2553917050691261
3504,250153,PB,25,0.28402379130426075,80.0,4.39,-3.558095238095234
3505,310780,MG,60,0.2837673117754296,83.33333333333334,4.841666666666667,-2.414382139148497
3506,421920,SC,25,0.28361528843029155,84.0,5.590000000000001,-0.8304132231404919
3507,130195,AM,49,0.28340463415791967,77.55102040816327,3.692857142857143,2.091949685534594
3508,420020,SC,55,0.2829139218295521,80.0,5.69,-1.4482608695652148
3509,412575,PR,20,0.28276924229194933,50.0,5.1725,-2.347971014492753
3510,314290,MG,65,0.2824929452416028,75.38461538461539,4.738571428571428,-3.1320606060606035
3511,412215,PR,100,0.2821475653159946,73.0,4.93,-5.764517843583907
3512,110029,RO,35,0.2821167803182183,74.28571428571429,4.865,-0.5635294117647067
3513,355360,SP,22,0.28211155196575954,72.72727272727273,5.204,-0.4899999999999949
3514,411345,PR,31,0.28205985473543593,77.41935483870968,5.051666666666667,-1.0599999999999996
3515,522068,GO,26,0.2817847291317176,92.3076923076923,4.8075,2.0500000000000043
3516,411535,PR,40,0.28158330044164537,75.0,5.6325,-1.2738834951456326
3517,522015,GO,24,0.2815594597844578,75.0,4.865,-0.017777777777776116
3518,260770,PE,62,0.28121299691594076,74.19354838709677,4.3740000000000006,-2.117356828193829
3519,420440,SC,48,0.2810729107091878,75.0,5.503333333333333,0.44951456310679383
3520,353820,SP,27,0.2809093907870269,74.07407407407408,5.408,-1.2099999999999937
3521,211400,MA,164,0.2807536384761715,79.26829268292683,4.260000000000001,-2.748873720136517
3522,310900,MG,168,0.28064585387221747,82.14285714285714,5.434375,-1.13660424469413
3523,521280,GO,44,0.2800129947912553,77.27272727272727,4.951428571428572,-0.7579757085020269
3524,411580,PR,263,0.2796690675156143,77.18631178707224,5.265000000000001,-0.8397305389221591
3525,354770,SP,23,0.27962627098320764,82.6086956521739,5.056,-0.9899999999999949
3526,317190,MG,20,0.2795491264842971,95.0,4.516666666666667,0.5385333333333335
3527,320016,ES,56,0.27931848283425964,78.57142857142857,4.466666666666666,-0.4189491525423721
3528,410650,PR,102,0.27860172756689605,75.49019607843137,5.36125,-2.5629065743944683
3529,220105,PI,44,0.2785153423437142,63.63636363636363,4.341666666666667,-1.7663917525773192
3530,411010,PR,179,0.2784042373064681,83.79888268156425,5.185,-0.8675870069605502
3531,260860,PE,41,0.27834115190504083,87.8048780487805,3.84,-0.6065027322404388
3532,411670,PR,56,0.2781407071591412,73.21428571428571,5.385,-1.6180327868852489
3533,312020,MG,44,0.2779089106163158,81.81818181818183,5.047499999999999,-3.0113559322033954
3534,230840,CE,157,0.2778603205549532,83.43949044585987,4.376842105263158,-1.4921917808219156
3535,312290,MG,22,0.27784081911238023,81.81818181818183,5.032500000000001,-7.291526717557257
3536,312780,MG,51,0.27767636226653886,80.3921568627451,4.5424999999999995,-0.6246058091286306
3537,412175,PR,47,0.2775783960363158,74.46808510638297,5.2325,0.06504587155962938
3538,313740,MG,43,0.2772914038734476,76.74418604651163,5.023333333333333,-2.991106382978721
3539,311430,MG,136,0.27725837665000375,79.41176470588235,5.194444444444445,0.09560354374308488
3540,210680,MA,46,0.27713843912910363,73.91304347826086,4.153,-1.1921686746987898
3541,421670,SC,44,0.2770832534075859,81.81818181818183,5.365,-0.5922466039707373
3542,313900,MG,129,0.27654128194478955,72.09302325581395,5.170769230769231,1.1893103448275895
3543,521170,GO,22,0.27609838056806746,81.81818181818183,5.116666666666666,-1.2800000000000011
3544,315140,MG,94,0.27591524821060837,77.6595744680851,5.059,-0.5187448559670783
3545,310300,MG,26,0.2758185130139837,61.53846153846154,4.908,
3546,310590,MG,78,0.2757691829054716,69.23076923076923,5.24,-1.8344680851063835
3547,260690,PE,40,0.2755322190930997,75.0,4.3516666666666675,-2.6521176470588212
3548,411500,PR,35,0.2753124420801033,77.14285714285715,5.13,0.3192592592592556
3549,320450,ES,46,0.2752279362332585,76.08695652173914,4.949999999999999,-0.5447393364928894
3550,220270,PI,121,0.27518914031317204,80.16528925619835,4.048636363636364,-1.3071082390953137
3551,431600,RS,78,0.27514681646744327,83.33333333333334,5.2837499999999995,-1.270634057971014
3552,311450,MG,70,0.27483062090225613,78.57142857142857,5.035714285714286,-1.001056701030921
3553,430955,RS,35,0.2748113634780076,71.42857142857143,5.805,-3.2097222222222257
3554,320020,ES,112,0.2747494373587592,76.78571428571429,4.74,0.3620602706027132
3555,412180,PR,59,0.2747103270889369,77.96610169491525,5.308571428571429,0.0914583333333363
3556,310950,MG,30,0.27468927172385654,80.0,5.112,-1.2156372549019645
3557,231190,CE,56,0.27427815226518815,76.78571428571429,4.277,-1.8405431309904188
3558,315570,MG,41,0.2740782303004771,85.36585365853658,5.173749999999999,2.2402985074626875
3559,410845,PR,31,0.27390206700238723,90.32258064516128,5.16,0.4620261437908457
3560,412540,PR,30,0.27376607743124637,83.33333333333334,5.196666666666666,-1.5921052631578907
3561,260545,PE,22,0.2736399429358811,77.27272727272727,5.0,
3562,412390,PR,44,0.27336958521865506,72.72727272727273,5.041666666666666,-1.2838860103626892
3563,412250,PR,49,0.27315477358316764,73.46938775510205,5.028333333333333,-0.38342519685039544
3564,521130,GO,25,0.2731217155626182,76.0,5.1433333333333335,-0.07673469387754928
3565,220300,PI,38,0.2726254746248681,73.68421052631578,4.2375,-0.2469312169312146
3566,412620,PR,26,0.2726116291158045,76.92307692307693,5.047499999999999,-1.3891411042944792
3567,314130,MG,23,0.27228768890884586,86.95652173913044,5.233333333333333,0.26384615384614785
3568,314770,MG,35,0.2721668232632771,74.28571428571429,5.319999999999999,-0.6807947019867542
3569,210620,MA,44,0.27210104615620706,88.63636363636364,4.266,1.0409502262443464
3570,520830,GO,23,0.27193054580052584,95.65217391304348,4.465,0.19419847328244222
3571,220260,PI,68,0.2718652632478355,76.47058823529412,4.2907692307692304,-1.4219667590027703
3572,421540,SC,23,0.27045939250551465,86.95652173913044,5.66,-0.2380000000000022
3573,311480,MG,20,0.27041042027880025,70.0,5.0649999999999995,-3.1247945205479417
3574,210710,MA,104,0.27037693223303677,81.73076923076923,3.8275,-0.5777546296296272
3575,320100,ES,77,0.2702477658868995,85.71428571428571,4.807500000000001,0.7663636363636339
3576,411200,PR,150,0.2700912224527519,80.66666666666666,5.201176470588234,0.03602708803611854
3577,320270,ES,47,0.26997162426289534,78.72340425531915,5.123333333333333,1.0799092088197062
3578,521020,GO,144,0.26997103333710554,83.33333333333334,5.259230769230769,0.7797727272727304
3579,521770,GO,70,0.26987366777803,80.0,5.249999999999999,-0.3716666666666679
3580,270210,AL,81,0.26927595163309165,83.9506172839506,4.142857142857143,-0.9836559139784962
3581,314090,MG,96,0.2691808978569612,79.16666666666666,4.65,-4.151220850480111
3582,412865,PR,35,0.2690824497173799,74.28571428571429,5.195,-0.004656488549616755
3583,320030,ES,44,0.268933493167645,88.63636363636364,5.318333333333333,0.4744843049327372
3584,313480,MG,29,0.26874161146959524,79.3103448275862,5.24,-2.176046511627912
3585,521940,GO,26,0.2686241745387013,92.3076923076923,5.257499999999999,1.3017142857142847
3586,230220,CE,243,0.26857303782134057,81.06995884773663,4.405161290322582,-0.2273925299506725
3587,130063,AM,88,0.2683749431049549,84.0909090909091,3.718666666666666,
3588,411520,PR,1406,0.26804353580496854,80.29871977240398,5.5557317073170704,1.9938919546906813
3589,412370,PR,27,0.2678653919802248,66.66666666666666,5.21,-0.5245365853658566
3590,310390,MG,33,0.267526985266902,81.81818181818183,5.21,1.1349206349206344
3591,312540,MG,24,0.267235921414876,87.5,4.58,0.5694573643410847
3592,315560,MG,109,0.2670558379510822,76.14678899082568,4.497857142857142,1.3486529680365225
3593,320115,ES,87,0.26701831017935407,82.75862068965517,4.821111111111111,2.577951388888886
3594,420840,SC,103,0.26669227770001874,78.64077669902912,5.500909090909091,4.012583333333326
3595,314380,MG,30,0.2666322436693123,80.0,5.123333333333334,0.20757062146892968
3596,411170,PR,24,0.26662653405722825,83.33333333333334,5.0649999999999995,-2.6421582733812947
3597,410390,PR,73,0.26650083625576,84.93150684931507,4.999999999999999,-1.095486725663713
3598,430170,RS,25,0.2664296708002619,88.0,5.515000000000001,0.43564625850339755
3599,521530,GO,46,0.2661898680325916,84.78260869565217,5.06625,1.5826829268292695
3600,311320,MG,81,0.26576427083365567,76.5432098765432,5.09375,2.007934959349585
3601,520725,GO,29,0.2657041119898464,86.20689655172413,5.223333333333333,0.5626114649681511
3602,230360,CE,30,0.2655508373507611,83.33333333333334,4.359999999999999,0.11510204081632358
3603,520993,GO,30,0.2654711449008015,80.0,5.029999999999999,1.605000000000004
3604,410900,PR,24,0.2653604435033355,79.16666666666666,5.029999999999999,2.0849342105263204
3605,261590,PE,51,0.26507449931911137,70.58823529411765,4.595714285714285,-0.5848695652173936
3606,230185,CE,90,0.2650197999294311,83.33333333333334,4.298461538461539,-1.673691683569979
3607,500525,MS,69,0.26500716435988675,88.40579710144928,4.487500000000001,0.3928275862068986
3608,412405,PR,90,0.26484907179720785,78.88888888888889,5.32,0.44807610993657054
3609,310430,MG,57,0.2646221673565258,77.19298245614034,5.1,-0.7184984025559089
3610,316570,MG,38,0.26460696127696903,84.21052631578947,5.06,-1.9032065217391256
3611,410630,PR,80,0.2644603624055007,83.75,5.331,0.17025056947608697
3612,410140,PR,489,0.26418302801517324,81.59509202453987,5.286862745098039,0.5392960000000009
3613,260870,PE,37,0.2638231987652077,72.97297297297297,4.38,-0.8360103626943047
3614,260775,PE,128,0.2637062658558815,78.90625,4.466666666666667,0.014580645161290207
3615,320210,ES,84,0.2635603637297927,84.52380952380952,4.7345454545454535,-2.09
3616,521300,GO,54,0.26349176874032326,79.62962962962963,4.93,0.7808118081180804
3617,312087,MG,37,0.26281952966944616,78.37837837837837,4.6825,-0.2108571428571432
3618,520440,GO,62,0.26201694125889813,75.80645161290323,5.23625,1.20003759398496
3619,521040,GO,206,0.26189253230366294,76.69902912621359,4.99,0.08676217765042615
3620,230090,CE,64,0.2616993964607625,75.0,4.204999999999999,-2.2102076124567476
3621,320170,ES,59,0.2616412556093127,79.66101694915254,5.12,0.7705501618122934
3622,520320,GO,68,0.2613924649228993,73.52941176470588,5.170000000000001,-0.7029126213592269
3623,314053,MG,38,0.2613079027847861,71.05263157894737,4.7175,0.17852459016393185
3624,510792,MT,675,0.26121790288516517,79.7037037037037,5.191428571428571,0.0598459302325558
3625,412770,PR,667,0.2608713735195803,80.20989505247377,5.4961403508771935,0.6416772151898715
3626,430490,RS,34,0.26076118709192003,76.47058823529412,5.632499999999999,-0.7261341222879678
3627,411721,PR,23,0.2607373378634948,73.91304347826086,5.096666666666667,1.6658947368421084
3628,251590,PB,20,0.26066142159107625,80.0,4.0633333333333335,-1.4761458333333364
3629,260490,PE,25,0.2605358635237819,92.0,4.175,5.8614375000000045
3630,410590,PR,94,0.2602838828332476,84.04255319148936,,1.3968141592920378
3631,412300,PR,66,0.2599827309116139,81.81818181818183,5.31,1.115172413793097
3632,311640,MG,23,0.25989418015907345,86.95652173913044,5.333333333333333,0.09899224806201712
3633,522205,GO,36,0.25977406967074845,80.55555555555556,5.136666666666667,0.760666666666661
3634,521500,GO,38,0.2597199735827365,89.47368421052632,5.026666666666667,1.0273991031390164
3635,220830,PI,147,0.25951022410774727,78.2312925170068,4.105833333333334,-0.9181609195402278
3636,230015,CE,64,0.2594651102617877,75.0,4.365555555555556,-0.47726541554960034
3637,210535,MA,72,0.2591572384689276,79.16666666666666,4.3100000000000005,-0.24844311377245543
3638,352044,SP,48,0.25895206179991875,83.33333333333334,5.52625,0.7600000000000051
3639,313690,MG,69,0.25866025692893174,76.81159420289855,5.1125,0.3793382352941166
3640,411970,PR,20,0.2579408266663924,55.00000000000001,5.145,0.03230769230769681
3641,431650,RS,26,0.2578867931072027,88.46153846153845,5.7299999999999995,-0.1312977099236594
3642,310210,MG,29,0.2578778829543218,75.86206896551724,4.655,
3643,315765,MG,20,0.2577262234933061,75.0,4.585,1.2023809523809508
3644,412270,PR,40,0.2576449087539878,80.0,5.385,0.12475285171103101
3645,313375,MG,44,0.25759242216651795,88.63636363636364,5.3180000000000005,1.864618473895578
3646,411220,PR,20,0.25757771303260873,75.0,5.220000000000001,-0.1577777777777798
3647,411545,PR,23,0.2575668502672584,73.91304347826086,5.056666666666667,-0.9858823529411742
3648,316294,MG,43,0.257521374942771,79.06976744186046,5.3340000000000005,0.6074074074074067
3649,312840,MG,38,0.25734995999614396,78.94736842105263,4.865,-0.8219178082191743
3650,411400,PR,45,0.257102798899947,71.11111111111111,5.1014285714285705,2.997393162393168
3651,411700,PR,38,0.25692416016103214,73.68421052631578,5.27,0.7271428571428634
3652,350530,SP,36,0.25691109701184467,77.77777777777779,5.508,0.010000000000005116
3653,421050,SC,146,0.25685700939807854,80.82191780821918,5.577142857142857,0.9252103559870619
3654,311670,MG,34,0.25674291108139335,61.76470588235294,5.119999999999999,0.14713375796178418
3655,312220,MG,25,0.25648972349610305,80.0,4.8774999999999995,-0.7280000000000033
3656,230770,CE,511,0.25638528462345145,80.43052837573386,4.471860465116279,0.6838918439716322
3657,310920,MG,26,0.25638159108272246,76.92307692307693,4.695,-0.6697687861271664
3658,351370,SP,51,0.25630840302718605,82.35294117647058,5.481818181818182,0.6200000000000045
3659,312040,MG,27,0.2559988948761447,85.18518518518519,5.316666666666666,2.645599999999998
3660,521890,GO,73,0.25555761919690706,82.1917808219178,5.178,2.2975626423690194
3661,220400,PI,21,0.2554068091670669,66.66666666666666,4.2,0.38959183673469067
3662,311280,MG,44,0.25508487157329673,88.63636363636364,5.336666666666667,2.424999999999997
3663,521440,GO,41,0.254773747401807,80.48780487804879,5.15,1.3102487562189045
3664,522220,GO,27,0.2546960811965309,81.48148148148148,4.656666666666667,1.3991603053435133
3665,412440,PR,80,0.2546178252866838,78.75,5.218,0.4719712525667411
3666,210450,MA,39,0.25459477471288094,82.05128205128204,4.198571428571428,3.1226315789473666
3667,313753,MG,48,0.2545637105125987,75.0,5.016666666666667,-0.6057142857142841
3668,510724,MT,31,0.2542829044447,83.87096774193549,5.045,2.306852791878171
3669,320290,ES,30,0.2542628197387964,80.0,5.13,2.7943137254902037
3670,520860,GO,370,0.2539515959528565,81.35135135135135,5.136666666666667,1.012263420033208
3671,420060,SC,37,0.25362874151856246,67.56756756756756,5.657500000000001,0.3182857142857135
3672,521805,GO,36,0.25247981770698164,80.55555555555556,5.05,-0.34108843537415456
3673,410773,PR,30,0.25245720561724627,76.66666666666667,5.111666666666666,0.3949101796407205
3674,410330,PR,33,0.25229251907713723,72.72727272727273,5.262499999999999,1.0900000000000034
3675,312590,MG,27,0.2521108343794072,85.18518518518519,4.68,-1.5276666666666667
3676,500345,MS,80,0.25198454733681797,83.75,5.17375,1.0663717605004557
3677,421200,SC,34,0.2519844110734916,79.41176470588235,5.426666666666667,0.004255319148936079
3678,412150,PR,78,0.25169150039980903,84.61538461538461,5.1209999999999996,1.9909879518072282
3679,320410,ES,119,0.2515600134483506,78.15126050420169,4.800000000000001,3.418370625358576
3680,412125,PR,28,0.251294379979699,75.0,4.99,2.530247933884297
3681,211285,MA,78,0.2512096159648734,83.33333333333334,4.371666666666666,0.5889743589743537
3682,270100,AL,102,0.2511608401297517,77.45098039215686,4.23,0.4624901185770707
3683,315000,MG,24,0.2504629799851788,100.0,4.859999999999999,2.1064705882352976
3684,412130,PR,29,0.25027547034480635,86.20689655172413,4.955,2.329156626506024
3685,412800,PR,104,0.2501175797585569,80.76923076923077,5.276923076923077,1.6493009708737851
3686,352710,SP,129,0.24970172270421098,82.17054263565892,5.386363636363637,3.3700000000000045
3687,411155,PR,35,0.24965851031069414,80.0,5.074999999999999,0.9138372093023248
3688,312140,MG,25,0.24949690255625412,92.0,5.095,0.4200000000000017
3689,410410,PR,42,0.24943279664529547,83.33333333333334,5.2175,0.660882352941178
3690,320090,ES,202,0.24903589708616355,81.68316831683168,4.680000000000001,0.9433024691358001
3691,410775,PR,28,0.24898376874837194,78.57142857142857,5.2700000000000005,-0.05169398907104439
3692,251110,PB,23,0.24896354721224334,78.26086956521739,4.54,-0.3246616541353351
3693,412210,PR,20,0.24877033475397442,75.0,5.17,0.242857142857142
3694,230535,CE,135,0.2487194682873882,80.0,4.5962499999999995,-0.7400682593856653
3695,230210,CE,135,0.2483877520526343,82.96296296296296,4.242727272727272,2.0124137931034483
3696,410345,PR,103,0.2479416847660925,86.40776699029125,5.295,2.2938121546961314
3697,510360,MT,33,0.24793478955092088,78.78787878787878,4.8225,0.4387500000000024
